t,pressure
113.011,92186.72
113.012,95174.72
113.013,93997.76
113.014,92901.44
113.015,96933.76
113.016,88246.88
113.017,92388.0
113.018,95567.2
113.019,95880.32
113.02,88795.68000000001
113.021,96842.72
113.022,95493.6
113.023,98104.16
113.024,92877.6
113.025,97853.92
113.026,96337.28
113.027,91035.68000000001
113.028,92893.12
113.029,92408.48
113.03,96524.16
113.031,92381.44
113.032,96696.16
113.033,95331.04000000001
113.034,93606.40000000001
113.035,91824.48
113.036,90501.6
113.037,94146.40000000001
113.038,96106.24
113.039,96397.44
113.04,89418.88
113.041,91342.88
113.042,95930.72
113.043,95172.96
113.044,95296.48
113.045,92260.64
113.046,93578.88
113.047,93965.44
113.048,94322.56
113.049,94116.48
113.05,93029.44
113.051,96413.76
113.052,97669.44
113.053,94191.04000000001
113.054,95614.72
113.055,90576.96
113.056,91835.52
113.057,92278.88
113.058,94489.12
113.059,93568.8
113.06,93769.28
113.061,97837.92
113.062,88994.88
113.063,98324.32
113.06400000000001,98789.92
113.065,95798.40000000001
113.066,95961.6
113.06700000000001,95473.44
113.068,92658.56
113.069,94641.12
113.07000000000001,94813.12
113.071,95993.44
113.072,91949.6
113.07300000000001,93453.6
113.074,94621.6
113.075,96703.84
113.07600000000001,91997.44
113.077,91800.32
113.078,94821.76
113.07900000000001,91437.12
113.08,91095.2
113.081,91872.48
113.08200000000001,91975.84
113.083,92987.52
113.084,93510.24
113.08500000000001,95895.2
113.086,88905.92
113.087,92663.36
113.08800000000001,93924.0
113.089,93143.68000000001
113.09,96949.92
113.09100000000001,90201.44
113.092,95229.6
113.093,93848.32
113.09400000000001,91924.64
113.095,86400.96
113.096,93446.40000000001
113.09700000000001,89930.08
113.098,94762.08
113.099,91322.40000000001
113.10000000000001,92327.04000000001
113.101,94282.08
113.102,93412.32
113.10300000000001,94457.76
113.104,94605.28
113.105,96257.6
113.10600000000001,94503.04000000001
113.107,91756.64
113.108,88922.72
113.10900000000001,93385.6
113.11,94627.68000000001
113.111,96858.88
113.11200000000001,92670.88
113.113,95330.72
113.114,95131.68000000001
113.11500000000001,95438.40000000001
113.116,97072.0
113.117,93889.92
113.11800000000001,93657.76
113.119,89897.92
113.12,91267.84
113.12100000000001,92483.2
113.122,93558.72
113.123,93388.96
113.12400000000001,92452.16
113.125,95677.6
113.126,93943.04000000001
113.127,93698.56
113.128,95742.56
113.129,91482.08
113.13,96614.24
113.131,91721.76
113.132,99408.96
113.133,91699.2
113.134,98984.64
113.135,97096.32
113.136,99073.92
113.137,94960.32
113.138,89432.64
113.139,97340.48
113.14,88433.6
113.141,93010.40000000001
113.142,96115.52
113.143,90939.84
113.144,94867.36
113.145,93798.56
113.146,94511.52
113.147,94129.76
113.148,93947.84
113.149,92592.8
113.15,95746.24
113.151,92300.96
113.152,95400.8
113.153,88755.2
113.154,91714.40000000001
113.155,94338.56
113.156,92880.64
113.157,96539.36
113.158,94160.8
113.159,96158.56
113.16,90537.6
113.161,91842.08
113.162,90115.2
113.163,94212.64
113.164,98116.16
113.165,93506.08
113.166,93796.16
113.167,92871.2
113.168,94527.2
113.169,96269.6
113.17,94337.28
113.171,92922.40000000001
113.172,95207.2
113.173,95379.2
113.174,91193.92
113.175,92060.64
113.176,93826.08
113.177,94013.92
113.178,93500.8
113.179,92251.68000000001
113.18,93596.16
113.181,92891.68000000001
113.182,93747.52
113.183,91068.48
113.184,93439.04000000001
113.185,92385.6
113.186,97362.72
113.187,90151.68000000001
113.188,92834.56
113.18900000000001,89585.6
113.19,92921.28
113.191,92285.44
113.19200000000001,97546.72
113.193,94174.72
113.194,95021.76
113.19500000000001,93849.76
113.196,93328.16
113.197,97638.40000000001
113.19800000000001,97756.48
113.199,95642.24
113.2,90595.04000000001
113.20100000000001,90895.52
113.202,97610.40000000001
113.203,91501.6
113.20400000000001,96543.84
113.205,91169.44
113.206,93300.64
113.20700000000001,90814.88
113.208,93393.76
113.209,98724.64
113.21000000000001,93567.2
113.211,94260.96
113.212,90723.68000000001
113.21300000000001,94243.04000000001
113.214,93500.16
113.215,98237.6
113.21600000000001,96585.92
113.217,89458.56
113.218,92572.96
113.21900000000001,91467.84
113.22,90151.04000000001
113.221,89825.12
113.22200000000001,99483.04000000001
113.223,92118.24
113.224,93153.44
113.22500000000001,88119.2
113.226,93984.96
113.227,93023.04000000001
113.22800000000001,94026.72
113.229,97768.96
113.23,97324.64
113.23100000000001,94012.64
113.232,95020.96
113.233,88957.44
113.23400000000001,96108.64
113.235,93533.6
113.236,94181.92
113.23700000000001,93087.2
113.238,94185.76
113.239,93394.56
113.24000000000001,95860.32
113.241,91867.52
113.242,90899.52
113.24300000000001,95278.24
113.244,96987.2
113.245,92961.44
113.24600000000001,93546.40000000001
113.247,94247.68000000001
113.248,92952.96
113.24900000000001,98922.40000000001
113.25,88354.72
113.251,93198.72
113.252,93986.24
113.253,94840.16
113.254,91234.56
113.255,96192.32
113.256,95676.16
113.257,90753.28
113.258,94359.84
113.259,94866.40000000001
113.26,91609.76
113.261,93444.96
113.262,91492.8
113.263,93908.96
113.264,96051.04000000001
113.265,91814.08
113.266,90733.44
113.267,95201.44
113.268,98754.40000000001
113.269,99778.88
113.27,91433.12
113.271,94436.8
113.272,94320.0
113.273,94186.40000000001
113.274,91703.04000000001
113.275,92784.32
113.276,96437.44
113.277,94504.8
113.278,94307.52
113.279,94462.56
113.28,93147.36
113.281,94690.40000000001
113.282,92456.64
113.283,94839.68000000001
113.284,96815.84
113.285,96411.36
113.286,93001.28
113.287,96039.04000000001
113.288,91904.64
113.289,93601.28
113.29,96495.84
113.291,93534.56
113.292,93262.08
113.293,92867.52
113.294,94967.04000000001
113.295,93032.16
113.296,96276.8
113.297,93865.28
113.298,93403.84
113.299,95380.48
113.3,95613.6
113.301,100000.0
113.302,92016.48
113.303,91030.88
113.304,92301.6
113.305,94878.40000000001
113.306,92352.96
113.307,90526.88
113.308,100000.0
113.309,96616.0
113.31,95190.88
113.311,94223.36
113.312,92777.12
113.313,90180.16
113.31400000000001,85985.92
113.315,95139.36
113.316,95782.72
113.31700000000001,96645.92
113.318,93822.56
113.319,88660.32
113.32000000000001,91848.96
113.321,99702.40000000001
113.322,93536.16
113.32300000000001,94391.2
113.324,96624.32
113.325,93303.68000000001
113.32600000000001,93520.48
113.327,96856.0
113.328,93794.72
113.32900000000001,93270.72
113.33,98088.0
113.331,98236.0
113.33200000000001,96812.0
113.333,96956.48
113.334,93908.16
113.33500000000001,91774.40000000001
113.336,88955.68000000001
113.337,94087.68000000001
113.33800000000001,89425.6
113.339,92314.88
113.34,96569.28
113.34100000000001,95279.68000000001
113.342,94399.52
113.343,93845.76
113.34400000000001,92197.28
113.345,92892.0
113.346,94929.12
113.34700000000001,92664.8
113.348,94183.52
113.349,96980.8
113.35000000000001,94471.36
113.351,91091.04000000001
113.352,87733.12
113.35300000000001,93932.16
113.354,90701.28
113.355,91637.12
113.35600000000001,96992.32
113.357,94000.32
113.358,91877.6
113.35900000000001,94125.28
113.36,88152.8
113.361,90906.56
113.36200000000001,97813.6
113.363,91056.64
113.364,92555.52
113.36500000000001,94931.68000000001
113.366,96664.64
113.367,95862.40000000001
113.36800000000001,91464.8
113.369,94929.12
113.37,91664.8
113.37100000000001,94093.28
113.372,92016.16
113.373,89715.68000000001
113.37400000000001,93068.32
113.375,96517.76
113.376,94002.08
113.377,91925.92
113.378,96633.6
113.379,92897.92
113.38,94507.36
113.381,93408.64
113.382,98403.68000000001
113.383,91860.8
113.384,93219.36
113.385,95161.76
113.386,92484.32
113.387,88473.12
113.388,94690.40000000001
113.389,94494.88
113.39,96937.28
113.391,94255.36
113.392,97189.28
113.393,92264.32
113.394,92972.32
113.395,96443.84
113.396,91867.36
113.397,95801.28
113.398,96453.12
113.399,92920.96
113.4,94378.24
113.401,92973.44
113.402,91804.8
113.403,95134.72
113.404,92808.48
113.405,95041.28
113.406,97633.6
113.407,93460.32
113.408,95322.08
113.409,96049.44
113.41,89315.04000000001
113.411,91592.0
113.412,96814.88
113.413,92546.08
113.414,91444.32
113.415,88791.36
113.416,91600.96
113.417,93005.6
113.418,92790.56
113.419,95906.72
113.42,94574.72
113.421,94986.56
113.422,96560.64
113.423,95004.48
113.424,92389.12
113.425,93498.56
113.426,93103.68000000001
113.427,92663.84
113.428,94647.2
113.429,89024.64
113.43,90711.04000000001
113.431,92652.16
113.432,95458.56
113.433,97788.96
113.434,94816.96
113.435,93490.56
113.436,93458.88
113.437,95680.96
113.438,96029.6
113.43900000000001,93829.44
113.44,93397.44
113.441,92044.48
113.44200000000001,97994.72
113.443,94177.44
113.444,92930.40000000001
113.44500000000001,96132.16
113.446,90283.68000000001
113.447,91743.04000000001
113.44800000000001,93372.96
113.449,93266.88
113.45,94966.40000000001
113.45100000000001,99819.04000000001
113.452,89340.48
113.453,95984.48
113.45400000000001,95077.92
113.455,92564.96
113.456,92911.52
113.45700000000001,92780.0
113.458,94045.28
113.459,88778.88
113.46000000000001,94159.2
113.461,93716.48
113.462,94942.72
113.46300000000001,94860.32
113.464,94573.28
113.465,93996.0
113.46600000000001,90970.08
113.467,88463.04000000001
113.468,95336.64
113.46900000000001,94032.32
113.47,93796.16
113.471,91979.36
113.47200000000001,93172.8
113.473,91247.2
113.474,93776.16
113.47500000000001,87049.6
113.476,92286.40000000001
113.477,92890.56
113.47800000000001,97446.40000000001
113.479,89489.12
113.48,94900.16
113.48100000000001,92899.04000000001
113.482,95195.2
113.483,92366.24
113.48400000000001,94671.36
113.485,93494.24
113.486,88929.6
113.48700000000001,93192.48
113.488,96403.68000000001
113.489,97043.04000000001
113.49000000000001,93386.56
113.491,90608.32
113.492,98144.64
113.49300000000001,94026.24
113.494,94274.08
113.495,93645.92
113.49600000000001,94592.0
113.497,91784.64
113.498,91132.8
113.49900000000001,91876.32
113.5,91640.64
113.501,96246.56
113.502,92248.64
113.503,94159.04000000001
113.504,91188.32
113.505,92796.8
113.506,93995.2
113.507,94705.28
113.508,94292.32
113.509,93587.04000000001
113.51,95578.40000000001
113.511,91700.8
113.512,94322.72
113.513,92060.96
113.514,95343.04000000001
113.515,94467.52
113.516,98210.56
113.517,97998.56
113.518,95108.16
113.519,92285.28
113.52,93177.28
113.521,94412.48
113.522,92922.72
113.523,86942.72
113.524,93673.6
113.525,93170.56
113.526,93007.2
113.527,91474.08
113.528,92442.56
113.529,92360.8
113.53,93305.12
113.531,94104.64
113.532,94261.12
113.533,94642.56
113.534,93417.28
113.535,91916.0
113.536,95744.16
113.537,90036.32
113.538,95812.32
113.539,95971.84
113.54,95981.6
113.541,91104.64
113.542,93607.68000000001
113.543,95599.68000000001
113.544,96928.64
113.545,94435.52
113.546,95200.8
113.547,96576.0
113.548,94188.64
113.549,97988.32
113.55,95910.24
113.551,92649.92
113.552,94044.48
113.553,97756.16
113.554,95275.68000000001
113.555,94721.12
113.556,93925.6
113.557,97804.16
113.558,94525.92
113.559,93185.76
113.56,97104.32
113.561,95483.52
113.562,94413.6
113.563,95095.52
113.56400000000001,89072.64
113.565,94596.0
113.566,93672.64
113.56700000000001,97536.16
113.568,95487.36
113.569,97722.72
113.57000000000001,89352.96
113.571,94132.64
113.572,92804.32
113.57300000000001,90974.40000000001
113.574,94158.08
113.575,94066.40000000001
113.57600000000001,100000.0
113.577,94351.36
113.578,93046.88
113.57900000000001,93212.96
113.58,91313.92
113.581,94600.0
113.58200000000001,94435.2
113.583,92191.68000000001
113.584,94785.44
113.58500000000001,95311.36
113.586,96185.44
113.587,92961.92
113.58800000000001,96124.8
113.589,91471.84
113.59,93672.16
113.59100000000001,95389.28
113.592,93033.6
113.593,86274.56
113.59400000000001,90655.52
113.595,93490.88
113.596,92790.56
113.59700000000001,93903.52
113.598,97737.28
113.599,94679.68000000001
113.60000000000001,92713.28
113.601,97641.76
113.602,92632.48
113.60300000000001,97008.96
113.604,93225.44
113.605,90060.96
113.60600000000001,94411.2
113.607,93849.6
113.608,91148.64
113.60900000000001,90371.2
113.61,96023.36
113.611,96069.44
113.61200000000001,97010.88
113.613,90198.56
113.614,99006.56
113.61500000000001,95298.72
113.616,91608.8
113.617,98175.68000000001
113.61800000000001,96787.36
113.619,92974.24
113.62,95620.96
113.62100000000001,92836.8
113.622,93397.12
113.623,92488.32
113.62400000000001,94905.76
113.625,87258.40000000001
113.626,92852.16
113.627,96351.04000000001
113.628,92101.12
113.629,90857.44
113.63,92945.28
113.631,96500.32
113.632,97612.0
113.633,94186.08
113.634,99799.68000000001
113.635,94948.8
113.636,92756.96
113.637,89708.0
113.638,95575.68000000001
113.639,94680.16
113.64,95317.76
113.641,96048.96
113.642,93718.56
113.643,92090.08
113.644,94171.68000000001
113.645,97786.08
113.646,92903.52
113.647,93241.6
113.648,90539.36
113.649,97015.52
113.65,90916.96
113.651,95535.04000000001
113.652,91712.0
113.653,94177.6
113.654,91458.08
113.655,92919.2
113.656,96873.92
113.657,92716.0
113.658,92286.08
113.659,92181.28
113.66,92941.44
113.661,95082.24
113.662,95647.68000000001
113.663,94021.76
113.664,92195.36
113.665,92139.2
113.666,92169.6
113.667,94486.24
113.668,92403.36
113.669,96360.96
113.67,93944.48
113.671,92587.68000000001
113.672,97016.64
113.673,95332.0
113.674,97528.48
113.675,94065.12
113.676,96461.76
113.677,95617.12
113.678,90394.88
113.679,95688.0
113.68,93231.36
113.681,93172.48
113.682,99471.2
113.683,87018.56
113.684,98824.8
113.685,92150.56
113.686,94093.76
113.687,95171.2
113.688,95627.84
113.68900000000001,92856.16
113.69,93031.68000000001
113.691,93511.84
113.69200000000001,95793.6
113.693,94440.48
113.694,87518.40000000001
113.69500000000001,93850.88
113.696,97044.16
113.697,91580.48
113.69800000000001,96170.72
113.699,94147.52
113.7,96193.6
113.70100000000001,87779.84
113.702,90466.56
113.703,92490.88
113.70400000000001,89733.44
113.705,96830.72
113.706,92620.8
113.70700000000001,91831.36
113.708,98099.68000000001
113.709,94574.72
113.71000000000001,95563.68000000001
113.711,92724.16
113.712,93789.28
113.71300000000001,92254.56
113.714,96128.48
113.715,94092.48
113.71600000000001,90489.76
113.717,91798.08
113.718,93704.16
113.71900000000001,90318.56
113.72,95671.84
113.721,90411.84
113.72200000000001,92396.8
113.723,95768.48
113.724,95187.84
113.72500000000001,96179.04000000001
113.726,91008.48
113.727,93914.24
113.72800000000001,97000.0
113.729,90405.44
113.73,93460.48
113.73100000000001,91918.88
113.732,90631.68000000001
113.733,95812.16
113.73400000000001,93240.64
113.735,92483.52
113.736,94658.88
113.73700000000001,95176.96
113.738,91961.44
113.739,93931.04000000001
113.74000000000001,97678.88
113.741,94375.36
113.742,89828.16
113.74300000000001,94449.12
113.744,92464.64
113.745,98879.84
113.74600000000001,95146.72
113.747,98761.6
113.748,92722.56
113.74900000000001,92475.04000000001
113.75,95326.72
113.751,94148.96
113.752,89851.04000000001
113.753,94596.96
113.754,94896.0
113.755,91026.24
113.756,95865.28
113.757,96082.40000000001
113.758,96565.44
113.759,91428.32
113.76,94555.36
113.761,95747.84
113.762,95313.92
113.763,96441.12
113.764,100000.0
113.765,95090.24
113.766,89733.76
113.767,94534.72
113.768,89396.16
113.769,96424.64
113.77,92061.44
113.771,95906.40000000001
113.772,97417.76
113.773,92174.40000000001
113.774,96473.28
113.775,90938.56
113.776,96635.68000000001
113.777,95982.08
113.778,91100.96
113.779,93995.52
113.78,90961.44
113.781,93383.2
113.782,93088.0
113.783,95745.92
113.784,90702.08
113.785,96510.40000000001
113.786,91537.92
113.787,96445.44
113.788,96110.40000000001
113.789,95324.96
113.79,90352.0
113.791,98623.04000000001
113.792,90112.64
113.793,91493.76
113.794,93667.52
113.795,95843.2
113.796,96328.8
113.797,96776.32
113.798,91439.04000000001
113.799,94566.72
113.8,92638.24
113.801,92361.44
113.802,91180.48
113.803,92880.96
113.804,92035.36
113.805,97761.92
113.806,94628.0
113.807,93940.8
113.808,94544.64
113.809,94376.96
113.81,94607.84
113.811,90803.84
113.812,93037.44
113.813,92545.28
113.81400000000001,88811.36
113.815,97537.12
113.816,98907.2
113.81700000000001,98083.68000000001
113.818,97256.32
113.819,93629.92
113.82000000000001,90533.6
113.821,97899.36
113.822,96793.44
113.82300000000001,93759.84
113.824,95660.96
113.825,93769.92
113.82600000000001,90697.76
113.827,88990.08
113.828,91674.56
113.82900000000001,92673.28
113.83,98074.08
113.831,90122.72
113.83200000000001,93268.0
113.833,91311.52
113.834,90796.0
113.83500000000001,94744.16
113.836,90616.64
113.837,92309.28
113.83800000000001,92777.92
113.839,92686.88
113.84,98759.68000000001
113.84100000000001,93110.24
113.842,95317.76
113.843,93154.72
113.84400000000001,95048.96
113.845,93260.8
113.846,94517.76
113.84700000000001,95047.84
113.848,94727.84
113.849,91612.96
113.85000000000001,95886.40000000001
113.851,90132.48
113.852,92461.12
113.85300000000001,98610.24
113.854,95786.08
113.855,93966.72
113.85600000000001,93989.44
113.857,95792.48
113.858,94577.6
113.85900000000001,97145.44
113.86,96418.24
113.861,90167.2
113.86200000000001,91338.72
113.863,92745.12
113.864,94585.12
113.86500000000001,92464.32
113.866,95261.92
113.867,89822.08
113.86800000000001,91551.36
113.869,95094.88
113.87,91179.04000000001
113.87100000000001,94232.32
113.872,90403.68000000001
113.873,92624.48
113.87400000000001,99032.0
113.875,96518.08
113.876,96239.36
113.877,93964.8
113.878,93628.8
113.879,96756.32
113.88,90278.56
113.881,91920.96
113.882,97758.24
113.883,88732.48
113.884,94513.12
113.885,92943.52
113.886,90273.92
113.887,95848.16
113.888,93412.96
113.889,93956.48
113.89,94550.40000000001
113.891,95241.12
113.892,90858.72
113.893,95640.8
113.894,86051.52
113.895,94815.36
113.896,93088.32
113.897,97760.32
113.898,95470.08
113.899,97006.56
113.9,93272.16
113.901,90862.08
113.902,87068.32
113.903,98736.0
113.904,98049.76000000001
113.905,91944.32
113.906,90515.84
113.907,96929.44
113.908,88812.48
113.909,89664.0
113.91,95714.08
113.911,92227.2
113.912,95639.04000000001
113.913,90067.68000000001
113.914,90022.24
113.915,93584.8
113.916,97689.44
113.917,95844.8
113.918,94669.6
113.919,92248.96
113.92,93248.0
113.921,93227.2
113.922,94150.88
113.923,88966.24
113.924,95254.56
113.925,92366.40000000001
113.926,93339.84
113.927,92914.56
113.928,94017.28
113.929,92000.64
113.93,94886.40000000001
113.931,98624.32
113.932,94063.04000000001
113.933,93893.28
113.934,96195.2
113.935,93283.04000000001
113.936,90467.04000000001
113.937,93393.92
113.938,92098.40000000001
113.93900000000001,96974.08
113.94,92271.04000000001
113.941,90279.2
113.94200000000001,95138.24
113.943,94816.16
113.944,94330.08
113.94500000000001,95349.6
113.946,96191.84
113.947,94446.08
113.94800000000001,91338.24
113.949,91767.36
113.95,94638.88
113.95100000000001,92954.88
113.952,89524.8
113.953,92318.08
113.95400000000001,92733.76
113.955,95327.84
113.956,97215.04000000001
113.95700000000001,97761.44
113.958,94353.44
113.959,95052.0
113.96000000000001,95931.52
113.961,98788.64
113.962,94733.44
113.96300000000001,100000.0
113.964,95165.12
113.965,96683.36
113.96600000000001,94199.84
113.967,90051.68000000001
113.968,95719.84
113.96900000000001,92427.2
113.97,92759.2
113.971,91333.44
113.97200000000001,99993.6
113.973,91129.44
113.974,93328.96
113.97500000000001,89500.96
113.976,88260.16
113.977,94282.72
113.97800000000001,96600.48
113.979,90779.04000000001
113.98,96953.44
113.98100000000001,98220.0
113.982,92306.40000000001
113.983,93407.04000000001
113.98400000000001,90188.64
113.985,90696.48
113.986,94750.56
113.98700000000001,94469.6
113.988,97658.24
113.989,91448.16
113.99000000000001,91772.0
113.991,98267.36
113.992,96167.04000000001
113.99300000000001,95230.08
113.994,87515.84
113.995,93784.8
113.99600000000001,97836.48
113.997,95394.88
113.998,97327.36
113.99900000000001,92307.68000000001
114.0,92492.96
114.001,91799.2
114.002,97216.64
114.003,91563.84
114.004,95763.36
114.005,91858.72
114.006,93600.96
114.007,95801.28
114.008,94896.8
114.009,89430.88
114.01,94175.36
114.011,91876.96
114.012,90872.64
114.013,91747.68000000001
114.014,91621.76
114.015,93529.28
114.016,88708.8
114.017,94771.36
114.018,90259.36
114.019,95109.92
114.02,97896.32
114.021,95799.2
114.022,89523.68000000001
114.023,93821.92
114.024,92515.36
114.025,93224.64
114.026,99946.56
114.027,93943.68000000001
114.028,98048.0
114.029,92426.08
114.03,96781.92
114.031,94276.32
114.032,94084.32
114.033,96388.16
114.034,91514.72
114.035,95121.28
114.036,95384.8
114.037,94363.04000000001
114.038,94767.52
114.039,98119.52
114.04,94202.56
114.041,86831.36
114.042,99097.12
114.043,90684.96
114.044,94419.52
114.045,95803.2
114.046,90791.04000000001
114.047,94238.24
114.048,91295.2
114.049,89921.12
114.05,95796.96
114.051,94867.04000000001
114.052,97464.64
114.053,94178.08
114.054,92948.48
114.055,94877.92
114.056,89972.0
114.057,89973.92
114.058,95088.32
114.059,89742.88
114.06,92136.8
114.061,95314.08
114.062,89065.44
114.063,89047.84
114.06400000000001,92107.52
114.065,95989.44
114.066,95668.64
114.06700000000001,94357.44
114.068,92999.36
114.069,95310.88
114.07000000000001,94395.68000000001
114.071,93946.88
114.072,91106.40000000001
114.07300000000001,93033.12
114.074,97294.24
114.075,90419.2
114.07600000000001,93820.32
114.077,93294.40000000001
114.078,95270.08
114.07900000000001,92540.64
114.08,91127.52
114.081,96262.08
114.08200000000001,94782.08
114.083,93657.12
114.084,92976.64
114.08500000000001,97806.24
114.086,93996.64
114.087,96590.88
114.08800000000001,93967.52
114.089,94487.68000000001
114.09,93519.84
114.09100000000001,97036.0
114.092,95427.04000000001
114.093,91039.04000000001
114.09400000000001,98932.16
114.095,95984.32
114.096,91135.84
114.09700000000001,93886.72
114.098,89000.96
114.099,97287.52
114.10000000000001,97352.64
114.101,91806.88
114.102,96018.88
114.10300000000001,98190.08
114.104,95538.88
114.105,92159.84
114.10600000000001,93812.64
114.107,94390.24
114.108,96682.88
114.10900000000001,94984.32
114.11,94262.56
114.111,89235.84
114.11200000000001,94331.04000000001
114.113,93580.64
114.114,90923.52
114.11500000000001,91354.08
114.116,94850.88
114.117,98827.04000000001
114.11800000000001,91027.2
114.119,95103.84
114.12,99732.0
114.12100000000001,96043.84
114.122,96544.8
114.123,91330.40000000001
114.12400000000001,91495.2
114.125,92319.2
114.126,92911.68000000001
114.127,95088.64
114.128,95537.28
114.129,95046.24
114.13,93748.16
114.131,94217.28
114.132,93150.88
114.133,99137.92
114.134,92756.48
114.135,95723.2
114.136,94799.68000000001
114.137,93949.6
114.138,90289.92
114.139,100000.0
114.14,93777.92
114.141,93897.6
114.142,95422.88
114.143,89247.68000000001
114.144,95039.36
114.145,93302.72
114.146,95273.76
114.147,93077.12
114.148,93703.68000000001
114.149,90227.2
114.15,93719.2
114.151,95029.92
114.152,95664.16
114.153,92050.40000000001
114.154,95219.68000000001
114.155,92191.84
114.156,93478.88
114.157,96518.40000000001
114.158,97765.28
114.159,93176.64
114.16,90661.76
114.161,99257.44
114.162,92601.28
114.163,94116.16
114.164,90448.0
114.165,94632.48
114.166,93263.52
114.167,91654.24
114.168,94112.32
114.169,94940.32
114.17,88415.52
114.171,97117.28
114.172,94585.92
114.173,94798.40000000001
114.174,96010.08
114.175,93328.64
114.176,92629.12
114.177,93666.40000000001
114.178,95584.96
114.179,92908.64
114.18,93854.08
114.181,91056.32
114.182,96621.76
114.183,94189.28
114.184,93980.96
114.185,93398.72
114.186,96465.44
114.187,88428.32
114.188,91151.36
114.18900000000001,96532.32
114.19,88177.12
114.191,93749.28
114.19200000000001,93763.84
114.193,90131.84
114.194,93238.08
114.19500000000001,91441.6
114.196,92492.64
114.197,93399.36
114.19800000000001,96194.40000000001
114.199,94861.28
114.2,90958.40000000001
114.20100000000001,93888.64
114.202,92876.32
114.203,95459.36
114.20400000000001,95890.24
114.205,93876.0
114.206,95940.48
114.20700000000001,100000.0
114.208,90700.0
114.209,92268.0
114.21000000000001,93196.48
114.211,92976.64
114.212,92045.76
114.21300000000001,94683.84
114.214,93145.28
114.215,97264.48
114.21600000000001,98054.72
114.217,94170.40000000001
114.218,94408.96
114.21900000000001,95775.84
114.22,90327.68000000001
114.221,96093.28
114.22200000000001,92311.04000000001
114.223,86433.12
114.224,92878.08
114.22500000000001,96092.96
114.226,97793.12
114.227,98523.68000000001
114.22800000000001,92386.88
114.229,93072.0
114.23,93811.68000000001
114.23100000000001,93105.44
114.232,90163.84
114.233,95391.52
114.23400000000001,94281.6
114.235,91390.88
114.236,93207.2
114.23700000000001,91597.92
114.238,91116.16
114.239,97445.44
114.24000000000001,91569.76
114.241,92618.72
114.242,91289.6
114.24300000000001,95684.96
114.244,92438.08
114.245,95240.48
114.24600000000001,96730.24
114.247,92824.32
114.248,92525.6
114.24900000000001,94026.56
114.25,93056.32
114.251,93013.12
114.252,93726.40000000001
114.253,94858.72
114.254,92882.88
114.255,91599.84
114.256,90164.96
114.257,90115.2
114.258,94791.68000000001
114.259,90351.52
114.26,92832.8
114.261,94443.68000000001
114.262,96205.28
114.263,91988.48
114.264,86734.08
114.265,95766.72
114.266,96928.0
114.267,93527.2
114.268,91925.76
114.269,94450.56
114.27,94782.40000000001
114.271,95934.72
114.272,92858.72
114.273,94444.48
114.274,94445.76
114.275,93076.48
114.276,95696.8
114.277,97466.08
114.278,92194.88
114.279,89391.84
114.28,93881.92
114.281,92852.48
114.282,93967.04000000001
114.283,97354.08
114.284,94328.48
114.285,92289.92
114.286,99751.52
114.287,91911.36
114.288,95804.0
114.289,97366.72
114.29,93026.24
114.291,90280.8
114.292,96018.40000000001
114.293,95218.88
114.294,94962.88
114.295,95932.48
114.296,96319.36
114.297,94334.72
114.298,96238.40000000001
114.299,93661.76
114.3,93544.48
114.301,96156.64
114.302,99439.68000000001
114.303,94615.2
114.304,95016.8
114.305,91533.76
114.306,93460.8
114.307,92681.6
114.308,93825.28
114.309,95865.92
114.31,96488.16
114.311,94284.48
114.312,87433.92
114.313,95558.40000000001
114.31400000000001,93744.96
114.315,90524.8
114.316,94608.0
114.31700000000001,93010.40000000001
114.318,93165.92
114.319,95809.44
114.32000000000001,97413.6
114.321,93360.32
114.322,91121.28
114.32300000000001,90581.44
114.324,91473.6
114.325,90157.28
114.32600000000001,93215.2
114.327,96622.88
114.328,91449.12
114.32900000000001,92071.68000000001
114.33,95894.40000000001
114.331,93820.16
114.33200000000001,92871.36
114.333,94099.36
114.334,91308.48
114.33500000000001,92043.36
114.336,94603.52
114.337,91172.8
114.33800000000001,94460.48
114.339,92065.92
114.34,89854.08
114.34100000000001,91887.2
114.342,93354.08
114.343,88348.16
114.34400000000001,91708.0
114.345,89367.36
114.346,92119.68000000001
114.34700000000001,94024.32
114.348,97631.04000000001
114.349,92085.92
114.35000000000001,92368.48
114.351,93528.32
114.352,93087.2
114.35300000000001,96774.72
114.354,96359.68000000001
114.355,95825.76
114.35600000000001,92483.04000000001
114.357,96197.28
114.358,96197.28
114.35900000000001,94174.56
114.36,93915.68000000001
114.361,94012.48
114.36200000000001,93841.6
114.363,96125.92
114.364,97916.96
114.36500000000001,93874.40000000001
114.366,90510.72
114.367,90778.40000000001
114.36800000000001,95486.24
114.369,92921.6
114.37,97939.2
114.37100000000001,94267.84
114.372,97129.76
114.373,97616.32
114.37400000000001,96096.48
114.375,94094.56
114.376,97508.32
114.377,94995.36
114.378,92380.64
114.379,92672.96
114.38,94300.48
114.381,93277.44
114.382,93989.12
114.383,94354.72
114.384,95494.88
114.385,88931.84
114.386,93952.0
114.387,92508.48
114.388,90470.08
114.389,94253.92
114.39,96821.76
114.391,91813.12
114.392,93177.92
114.393,91446.08
114.394,91366.88
114.395,95701.76
114.396,94258.24
114.397,96258.72
114.398,95412.0
114.399,93288.8
114.4,92814.56
114.401,95690.08
114.402,92835.84
